"DriverAge";"LicenceAge";"VehAge";"Exposure";"ClaimNumber"
"824";58;19;3;345.54141;32
"825";60;18;12;414.2888433;32
"826";61;18;9;475.8193018;32
"827";24;19;6;158.6803559;31
"828";27;19;8;265.7768652;31
"829";28;18;15;253.2183436;31
"830";29;19;8;225.7713895;31
"831";32;19;9;282.477755;31
"832";33;18;14;308.8323066;31
"833";34;19;12;235.2498289;31
"834";34;19;13;217.2320329;31
"835";35;19;11;269.4757016;31
"836";36;19;0;358.1163587;31
"837";37;19;0;366.4531143;31
"838";37;20;3;213.5277207;31
"839";38;20;3;249.303217;31
"840";38;20;7;251.3429158;31
"841";40;19;9;307.6933607;31
"842";41;19;9;324.7857632;31
"843";43;18;14;462.0780287;31
"844";44;18;14;443.7754962;31
"845";45;19;10;270.4312115;31
"846";47;19;2;348.8596851;31
"847";50;18;12;404.5174538;31
"848";51;20;6;281.9110198;31
"849";51;19;8;397.6454483;31
"850";52;20;7;262.4339493;31
"851";53;19;0;458.0533881;31
"852";53;18;12;417.8151951;31
"853";53;20;3;233.6865161;31
"854";60;18;10;450.7843943;31
"855";62;18;4;468.4298426;31
"856";62;18;7;433.6728268;31
"857";63;18;2;457.1854894;31
"858";65;18;3;357.4182067;31
"859";20;18;7;169.6673511;30
"860";21;18;0;234.6776181;30
"861";22;18;10;285.0841889;30
"862";27;19;3;205.4346338;30
"863";32;20;5;202.8692676;30
"864";33;20;2;174.4914442;30
"865";36;19;11;282.1136208;30
"866";36;20;2;180.3258042;30
"867";36;20;4;198.2313484;30
"868";37;20;5;256.8104038;30
"869";40;19;0;384.0684463;30
"870";41;20;3;194.2505133;30
"871";45;20;0;224.6954141;30
"872";45;18;15;398.384668;30
"873";46;19;1;299.8028747;30
"874";46;18;14;434.2833676;30
"875";46;20;3;199.5975359;30
"876";49;19;8;402.0479124;30
"877";51;20;7;273.7357974;30
"878";52;19;6;403.9698836;30
"879";54;19;3;326.7405886;30
"880";56;19;1;358.0232717;30
"881";57;18;13;422.9404517;30
"882";58;19;2;362.899384;30
"883";58;19;5;319.3867214;30
"884";59;19;0;311.1978097;30
"885";59;19;5;265.6317591;30
"886";25;18;14;265.3223819;29
"887";26;18;15;249.6837782;29
"888";26;19;5;238.2368241;29
"889";26;19;9;189.1581109;29
"890";27;19;6;283.7316906;29
"891";28;19;4;243.9206023;29
"892";28;19;7;274.6036961;29
"893";29;19;5;252.7748118;29
"894";31;19;8;304.2272416;29
"895";31;20;8;158.1327858;29
"896";32;18;14;268.8131417;29
"897";32;19;6;393.6755647;29
"898";33;20;4;192.6570842;29
"899";33;20;7;208.3696099;29
"900";35;19;12;223.1786448;29
"901";35;20;6;264.7008898;29
"902";35;20;9;208.3258042;29
"903";37;20;1;196.1806982;29
"904";39;20;2;206.6009582;29
"905";39;20;4;233.8754278;29
"906";40;20;5;192.8596851;29
"907";42;19;0;355.578371;29
"908";42;19;8;396.5393566;29
"909";43;19;1;328.4079398;29
"910";44;19;1;325.065024;29
"911";45;19;3;335.7535934;29
"912";45;20;3;198.9158111;29
"913";46;19;4;338.8637919;29
"914";48;19;11;279.4168378;29
"915";48;19;8;372.4681725;29
"916";48;20;8;300.7967146;29
"917";49;20;8;299.1019849;29
"918";51;18;11;419.394935;29
"919";51;20;3;263.5373032;29
"920";51;20;4;246.384668;29
"921";52;20;3;223.5099247;29
"922";53;19;7;350.3983573;29
"923";57;19;9;299.063655;29
"924";59;20;3;220.733744;29
"925";63;18;0;413.3223819;29
"926";63;18;1;413.1170431;29
"927";21;18;11;226.3271732;28
"928";21;18;13;164.7200548;28
"929";26;19;7;268.0219028;28
"930";28;19;10;174.4996578;28
"931";28;19;3;222.8829569;28
"932";31;20;6;194.0670773;28
"933";33;19;0;310.8172485;28
"934";33;20;3;188.8980151;28
"935";34;20;8;242.0698152;28
"936";35;18;15;314.0670773;28
"937";36;19;10;264.6078029;28
"938";36;20;5;227.3921971;28
"939";36;19;9;333.6728268;28
"940";39;19;11;275.3182752;28
"941";39;20;6;246.9377139;28
"942";42;19;10;264.7036277;28
"943";42;19;4;372.8925394;28
"944";43;19;4;349.2183436;28
"945";44;19;2;327.5345654;28
"946";45;18;16;326.2039699;28
"947";45;19;7;360.1478439;28
"948";47;19;10;294.5954825;28
"949";47;18;14;366.0561259;28
"950";47;20;9;199.4579055;28
"951";48;18;14;353.4811773;28
"952";49;18;12;438.8610541;28
"953";49;18;14;327.8603696;28
"954";50;19;8;416.3778234;28
"955";52;18;13;399.7097878;28
"956";53;19;9;305.2511978;28
"957";54;19;5;373.4455852;28
"958";55;19;4;338.9678303;28
"959";56;19;0;377.2977413;28
"960";56;19;2;382.1437372;28
"961";56;19;4;329.9876797;28
"962";57;19;1;373.9493498;28
"963";57;18;12;473.6208077;28
"964";59;19;4;300.3750856;28
"965";60;18;13;367.3182752;28
"966";60;19;2;272.5448323;28
"967";60;20;2;272.4353183;28
"968";60;20;5;257.6125941;28
"969";66;18;3;317.2731006;28
"970";27;19;10;164.8295688;27
"971";27;19;2;195.3319644;27
"972";29;19;6;294.7624914;27
"973";32;19;0;275.8384668;27
"974";32;19;10;224.605065;27
"975";33;20;5;220.3586585;27
"976";33;20;6;233.2046543;27
"977";34;19;0;313.8973306;27
"978";34;18;15;274.7679671;27
"979";34;20;2;192.1806982;27
"980";34;20;5;246.3764545;27
"981";35;20;3;218.1738535;27
"982";37;18;15;335.0910335;27
"983";39;19;10;292.2737851;27
"984";40;20;3;194.1902806;27
"985";40;20;8;231.2717317;27
"986";41;20;6;225.1444216;27
"987";42;19;9;308.0684463;27
"988";43;19;0;321.9575633;27
"989";43;18;16;368.0684463;27
"990";45;20;4;206.7953457;27
"991";45;20;6;200.1916496;27
"992";45;19;9;298.532512;27
"993";49;19;10;290.3134839;27
"994";51;20;2;258.0068446;27
"995";54;18;13;382.6447639;27
"996";56;19;7;331.797399;27
"997";58;19;1;356.0930869;27
"998";58;18;12;441.963039;27
"999";59;20;4;204.0219028;27
"1000";61;18;10;396.440794;27
"1001";62;18;11;319.6632444;27
"1002";63;18;7;365.2046543;27
"1003";64;18;4;388.2327173;27
"1004";64;18;7;379.8986995;27
"1005";20;18;4;115.4277892;26
"1006";20;18;8;167.5017112;26
"1007";21;18;2;239.0882957;26
"1008";23;18;14;202.1163587;26
"1009";25;18;15;207.5975359;26
"1010";29;19;9;213.3908282;26
"1011";30;19;2;227.7180014;26
"1012";31;19;0;233.0403833;26
"1013";31;19;10;198.3819302;26
"1014";32;19;2;273.0485969;26
"1015";33;19;10;286.7652293;26
"1016";34;20;3;209.1498973;26
"1017";34;20;6;273.1170431;26
"1018";35;20;5;233.5140315;26
"1019";36;20;3;208.3203285;26
"1020";36;20;7;246.8418891;26
"1021";39;18;16;311.9288159;26
"1022";39;20;3;216.9253936;26
"1023";39;20;5;237.3908282;26
"1024";39;20;8;212.788501;26
"1025";41;19;10;242.0752909;26
"1026";42;20;1;178.2888433;26
"1027";43;19;11;258.3244353;26
"1028";43;20;3;194.9103354;26
"1029";44;19;9;311.0773443;26
"1030";46;20;8;217.0677618;26
"1031";47;20;2;209.0568104;26
"1032";47;20;7;240.8514716;26
"1033";48;20;0;311.9069131;26
"1034";48;20;2;266.6666667;26
"1035";49;20;2;268.9555099;26
"1036";49;20;6;271.3429158;26
"1037";50;20;5;270.9075975;26
"1038";50;19;9;382.3572895;26
"1039";52;18;14;284.5065024;26
"1040";54;18;11;470.5078713;26
"1041";54;20;2;229.8726899;26
"1042";57;19;0;371.7563313;26
"1043";58;19;7;333.927447;26
"1044";59;18;13;378.4065708;26
"1045";60;20;7;244.1341547;26
"1046";61;18;11;402.6447639;26
"1047";68;18;1;241.6755647;26
"1048";23;19;7;140.7145791;25
"1049";24;18;16;153.3141684;25
"1050";24;19;7;165.6536619;25
"1051";25;19;10;141.2265572;25
"1052";25;19;4;215.6796715;25
"1053";27;19;11;172.6132786;25
"1054";27;18;15;246.4010951;25
"1055";29;18;14;292.7200548;25
"1056";30;19;11;185.9356605;25
"1057";32;20;6;204.7802875;25
"1058";34;20;0;195.1813826;25
"1059";37;20;2;214.6091718;25
"1060";39;20;7;236.752909;25
"1061";41;19;11;264.881588;25
"1062";42;18;17;304.5448323;25
"1063";42;20;5;210.4093087;25
"1064";44;18;17;318.0780287;25
"1065";44;19;4;333.4428474;25
"1066";45;19;6;389.4729637;25
"1067";46;19;10;240.5557837;25
"1068";46;19;2;344.3887748;25
"1069";47;19;1;328.91718;25
"1070";47;19;11;283.5893224;25
"1071";48;20;6;289.3853525;25
"1072";49;19;13;222.6228611;25
"1073";49;20;3;225.2511978;25
"1074";50;20;2;268.1533196;25
"1075";50;21;4;144.3915127;25
"1076";51;18;14;265.8151951;25
"1077";52;19;12;244.752909;25
"1078";54;19;7;315.7891855;25
"1079";55;18;14;313.927447;25
"1080";55;19;9;287.2580424;25
"1081";56;19;3;353.0075291;25
"1082";56;19;9;292.5174538;25
"1083";57;20;0;236.0684463;25
"1084";57;19;4;327.2881588;25
"1085";57;19;8;324.3641342;25
"1086";60;20;1;258.3983573;25
"1087";62;18;9;355.9096509;25
"1088";63;18;11;247.3347023;25
"1089";63;18;9;298.3107461;25
"1090";64;18;1;383.9616701;25
"1091";64;18;3;403.0390144;25
"1092";66;18;4;298.5900068;25
"1093";20;18;6;174.7570157;24
"1094";21;18;14;118.2915811;24
"1095";25;19;3;168.8788501;24
"1096";26;19;1;155.2553046;24
"1097";26;19;3;196.862423;24
"1098";30;18;16;184.0876112;24
"1099";31;19;2;219.7563313;24
"1100";32;19;11;195.4633812;24
"1101";32;18;15;253.2813142;24
"1102";32;20;8;170.2888433;24
"1103";35;20;11;166.532512;24
"1104";35;20;13;141.7084189;24
"1105";36;18;15;344.0109514;24
"1106";37;19;12;234.8747433;24
"1107";37;20;7;239.3073238;24
"1108";38;18;15;357.4154689;24
"1109";39;20;1;200.605065;24
"1110";40;20;1;192.1341547;24
"1111";40;19;11;273.8425736;24
"1112";40;18;15;389.8754278;24
"1113";41;19;13;230.9130732;24
"1114";41;18;16;339.5181383;24
"1115";42;20;7;220.2628337;24
"1116";43;20;1;185.1033539;24
"1117";43;20;4;210.1683778;24
"1118";43;20;6;208.3805613;24
"1119";45;19;13;196.8104038;24
"1120";45;20;8;224.3805613;24
"1121";46;19;9;293.8754278;24
"1122";47;20;1;202.3791923;24
"1123";47;19;12;246.0780287;24
"1124";47;20;5;217.5578371;24
"1125";48;18;15;326.4229979;24
"1126";48;19;9;337.7659138;24
"1127";49;20;0;280.7693361;24
"1128";49;19;11;291.0335387;24
"1129";50;18;15;252.1533196;24
"1130";50;20;3;226.146475;24
"1131";50;20;4;235.9863107;24
"1132";51;18;12;408.2217659;24
"1133";52;20;6;261.1909651;24
"1134";54;19;1;347.1759069;24
"1135";54;19;8;339.6084873;24
"1136";55;19;11;218.1409993;24
"1137";56;18;15;299.5126626;24
"1138";57;20;3;195.6440794;24
"1139";57;19;7;333.779603;24
"1140";59;21;6;211.7864476;24
"1141";60;19;0;297.798768;24
"1142";61;19;1;284.386037;24
"1143";61;20;5;238.45859;24
"1144";65;18;1;370.6830938;24
"1145";65;18;4;330.8747433;24
"1146";66;18;2;322.9240246;24
"1147";22;18;14;171.3045859;23
"1148";23;19;6;158.8939083;23
"1149";24;19;12;100.4681725;23
"1150";24;19;5;166.8336756;23
"1151";25;19;9;183.0773443;23
"1152";30;18;15;229.5359343;23
"1153";30;20;3;139.523614;23
"1154";31;20;5;158.5626283;23
"1155";34;19;10;265.2977413;23
"1156";34;20;4;211.1622177;23
"1157";35;18;16;236.0985626;23
"1158";35;20;8;222.9322382;23
"1159";36;20;9;185.7823409;23
"1160";37;19;13;205.1033539;23
"1161";37;20;4;225.3360712;23
"1162";37;20;6;241.2265572;23
"1163";42;18;15;425.5824778;23
"1164";43;20;5;204.733744;23
"1165";43;20;7;191.5756331;23
"1166";44;20;3;191.192334;23
"1167";44;20;6;208.5256674;23
"1168";45;19;11;268.3969884;23
"1169";45;20;5;249.1909651;23
"1170";46;20;1;179.5811088;23
"1171";51;19;11;283.7399042;23
"1172";53;18;15;289.4537988;23
"1173";55;18;13;403.3839836;23
"1174";58;20;7;207.7754962;23
"1175";59;20;1;214.9952088;23
"1176";59;18;12;441.2128679;23
"1177";61;19;3;252.2874743;23
"1178";61;20;3;275.4798084;23
"1179";64;20;4;193.4729637;23
"1180";64;18;9;310.1738535;23
"1181";66;18;0;335.1704312;23
"1182";20;18;5;149.2703628;22
"1183";24;19;9;131.9835729;22
"1184";25;19;13;101.9575633;22
"1185";27;18;16;181.8699521;22
"1186";28;19;11;163.2717317;22
"1187";29;19;0;167.1047228;22
"1188";29;19;2;198.880219;22
"1189";29;20;8;120.2108145;22
"1190";32;20;4;189.6646133;22
"1191";33;20;0;152.3504449;22
"1192";33;20;9;183.4387406;22
"1193";36;20;1;184.7775496;22
"1194";37;18;16;276.1670089;22
"1195";38;19;10;266.0588638;22
"1196";38;18;16;291.5728953;22
"1197";38;20;2;230.6748802;22
"1198";38;20;6;259.3347023;22
"1199";39;20;13;145.7303217;22
"1200";39;18;17;227.7809719;22
"1201";40;19;1;347.0882957;22
"1202";40;20;10;148.3230664;22
"1203";40;18;17;274.4120465;22
"1204";40;20;4;214.0095825;22
"1205";41;20;0;173.6454483;22
"1206";41;20;5;190.4969199;22
"1207";41;20;8;222.2970568;22
"1208";42;19;13;203.4880219;22
"1209";42;18;18;229.8590007;22
"1210";44;19;11;253.6290212;22
"1211";45;20;2;198.1875428;22
"1212";46;19;11;254.2724162;22
"1213";46;19;12;244.1670089;22
"1214";47;18;16;311.4688569;22
"1215";47;20;4;240.7446954;22
"1216";48;20;1;258.973306;22
"1217";48;19;14;191.9014374;22
"1218";48;20;9;248.3969884;22
"1219";49;21;3;120.4271047;22
"1220";50;20;1;257.7577002;22
"1221";50;20;8;250.0944559;22
"1222";52;20;2;238.0041068;22
"1223";52;20;9;205.1471595;22
"1224";53;20;5;234.2368241;22
"1225";54;19;11;238.5160849;22
"1226";54;20;4;212.8405202;22
"1227";55;18;15;271.4743326;22
"1228";57;18;14;312.7091034;22
"1229";57;20;2;196.1259411;22
"1230";57;20;4;182.8364134;22
"1231";58;19;6;342.1848049;22
"1232";60;20;0;278.201232;22
"1233";60;19;3;276.3367556;22
"1234";60;20;3;274.9869952;22
"1235";60;21;3;190.513347;22
"1236";61;18;12;357.3935661;22
"1237";61;20;2;281.6892539;22
"1238";65;18;2;367.8631075;22
"1239";66;18;6;304.4106776;22
"1240";66;18;8;277.2238193;22
"1241";22;19;6;97.0403833;21
"1242";29;19;10;161.174538;21
"1243";29;19;11;184.0821355;21
"1244";29;19;13;137.6344969;21
"1245";29;18;15;254.9897331;21
"1246";30;19;10;217.6399726;21
"1247";34;21;7;142.4832307;21
"1248";35;20;10;145.5550992;21
"1249";35;20;7;243.2361396;21
"1250";36;18;17;211.2197125;21
"1251";38;21;5;116.5722108;21
"1252";39;19;13;210.3737166;21
"1253";39;18;14;416.6652977;21
"1254";40;19;12;258.5817933;21
"1255";40;18;16;305.7878166;21
"1256";41;19;0;369.9383984;21
"1257";41;21;4;141.4702259;21
"1258";42;20;8;191.1895962;21
"1259";45;19;0;331.9726215;21
"1260";46;19;13;185.5058179;21
"1261";46;20;2;203.6851472;21
"1262";47;20;3;209.5578371;21
"1263";47;20;8;218.3791923;21
"1264";48;18;16;283.6276523;21
"1265";49;20;11;206.9815195;21
"1266";49;19;12;259.2334018;21
"1267";49;20;7;280.91718;21
"1268";49;20;9;226.5242984;21
"1269";50;19;12;296.0848734;21
"1270";50;20;6;273.6618754;21
"1271";51;20;1;251.6386037;21
"1272";51;19;10;293.0294319;21
"1273";51;20;13;173.0349076;21
"1274";51;20;5;266.3271732;21
"1275";52;20;1;233.4948665;21
"1276";52;21;8;166.4804928;21
"1277";53;20;1;220.7583847;21
"1278";54;19;10;245.0540726;21
"1279";54;18;14;293.1882272;21
"1280";54;19;9;289.2183436;21
"1281";56;18;14;315.5017112;21
"1282";56;18;16;256.3340178;21
"1283";58;20;3;205.4839151;21
"1284";59;19;2;322.0287474;21
"1285";60;19;1;277.3169062;21
"1286";60;18;14;280.8925394;21
"1287";60;20;4;256.4490075;21
"1288";60;19;7;212.4928131;21
"1289";61;19;2;271.7891855;21
"1290";62;20;5;240.1149897;21
"1291";63;20;0;234.4832307;21
"1292";63;19;3;173.8809035;21
"1293";63;20;6;225.963039;21
"1294";66;18;5;306.9130732;21
"1295";67;18;3;237.0787132;21
"1296";24;19;3;118.2121834;20
"1297";24;19;4;142.6858316;20
"1298";24;19;8;144.4791239;20
"1299";25;19;1;152.62423;20
"1300";25;19;2;154.568104;20
"1301";26;20;6;106.3189596;20
"1302";28;19;2;166.0041068;20
"1303";28;20;5;105.5605749;20
"1304";30;20;6;183.5290897;20
"1305";31;18;14;282.973306;20
"1306";33;18;15;250.4503765;20
"1307";33;19;8;398.6639288;20
"1308";34;19;11;259.0335387;20
"1309";35;20;0;189.2375086;20
"1310";35;21;3;132.881588;20
"1311";36;21;6;129.0047912;20
"1312";37;20;11;155.4633812;20
"1313";37;21;6;135.7344285;20
"1314";38;20;0;212.2819986;20
"1315";38;19;12;257.5660507;20
"1316";38;20;5;243.9972621;20
"1317";38;20;8;224.5010267;20
"1318";40;20;6;238.0451745;20
"1319";41;19;12;223.9479808;20
"1320";41;18;17;285.1690623;20
"1321";41;20;7;236.1533196;20
"1322";42;20;2;199.835729;20
"1323";43;18;18;248.807666;20
"1324";43;20;2;197.6125941;20
"1325";43;21;6;143.0746064;20
"1326";45;20;1;174.201232;20
"1327";45;18;17;279.6605065;20
"1328";46;20;0;184.3915127;20
"1329";46;18;17;288.6297057;20
"1330";50;19;11;318.294319;20
"1331";50;20;7;241.4839151;20
"1332";50;20;9;196.5886379;20
"1333";51;18;15;268.2217659;20
"1334";53;20;4;221.7029432;20
"1335";54;19;12;228.2491444;20
"1336";55;20;1;192.1478439;20
"1337";55;20;4;189.9000684;20
"1338";55;20;6;197.8151951;20
"1339";56;19;11;217.6372348;20
"1340";56;19;13;182.9514031;20
"1341";56;18;19;142.3189596;20
"1342";56;20;2;181.2457221;20
"1343";57;19;3;373.0321697;20
"1344";58;18;14;291.1868583;20
"1345";58;19;9;275.0171116;20
"1346";59;21;2;194.75154;20
"1347";59;19;6;302.1601643;20
"1348";60;19;6;263.8193018;20
"1349";61;18;13;329.8234086;20
"1350";62;20;4;219.3812457;20
"1351";66;18;9;239.1731691;20
"1352";67;18;1;241.2977413;20
"1353";68;18;3;245.5496235;20
"1354";69;18;6;208.1177276;20
"1355";20;18;3;92.5338809;19
"1356";21;18;12;184.5338809;19
"1357";26;19;0;129.3661875;19
"1358";27;19;1;134.825462;19
"1359";27;20;8;101.6646133;19
"1360";28;18;16;194.2094456;19
"1361";29;20;5;123.4989733;19
"1362";30;20;2;124.9253936;19
"1363";31;19;11;200.019165;19
"1364";32;21;9;99.87132101;19
"1365";33;19;1;305.7303217;19
"1366";33;20;10;134.2340862;19
"1367";33;19;12;214.0780287;19
"1368";33;20;8;197.9794661;19
"1369";35;20;2;194.9212868;19
"1370";35;21;2;107.9096509;19
"1371";35;20;4;208.4845996;19
"1372";36;19;13;222.0396988;19
"1373";37;20;0;182.9924709;19
"1374";39;20;0;194.661191;19
"1375";39;20;9;203.7399042;19
"1376";40;20;0;206.0670773;19
"1377";40;19;10;254.1327858;19
"1378";40;21;6;149.8781656;19
"1379";40;21;8;132.3203285;19
"1380";40;20;9;179.4770705;19
"1381";41;20;1;175.7535934;19
"1382";41;20;10;156.3394935;19
"1383";41;20;9;190.8364134;19
"1384";42;20;0;197.9055441;19
"1385";43;20;10;135.5373032;19
"1386";43;20;12;130.8665298;19
"1387";44;20;7;215.9425051;19
"1388";45;20;9;175.9917864;19
"1389";47;19;13;224.7173169;19
"1390";47;18;15;358.6255989;19
"1391";48;20;11;237.2457221;19
"1392";48;20;7;280.8569473;19
"1393";50;19;10;310.4640657;19
"1394";50;18;14;294.4093087;19
"1395";50;18;16;230.4202601;19
"1396";52;19;11;275.1895962;19
"1397";52;20;5;257.6783025;19
"1398";53;19;10;262.4257358;19
"1399";53;20;8;214.7843943;19
"1400";55;21;3;128.7364819;19
"1401";56;20;1;201.6208077;19
"1402";56;18;17;216.8186174;19
"1403";57;19;11;228.0246407;19
"1404";57;21;4;136.0219028;19
"1405";57;20;5;189.4537988;19
"1406";58;20;2;230.3436003;19
"1407";58;19;8;290.2368241;19
"1408";59;20;0;210.7734428;19
"1409";59;19;3;326.6201232;19
"1410";59;21;4;196.0657084;19
"1411";59;19;7;264.5256674;19
"1412";60;19;4;249.7850787;19
"1413";60;20;8;253.7111567;19
"1414";61;19;6;233.4182067;19
"1415";62;20;1;245.486653;19
"1416";62;20;7;216.4818617;19
"1417";63;18;8;335.70705;19
"1418";64;18;11;211.0554415;19
"1419";64;20;5;172.1724846;19
"1420";65;18;8;324.7255305;19
"1421";67;18;2;265.026694;19
"1422";67;18;8;239.3292266;19
"1423";68;18;5;236.476386;19
"1424";23;18;15;161.3607118;18
"1425";23;19;8;137.8042437;18
"1426";25;19;12;114.7624914;18
"1427";26;19;10;153.9301848;18
"1428";26;18;16;173.9219713;18
"1429";29;19;12;151.2799452;18
"1430";29;20;6;149.3853525;18
"1431";31;20;11;121.2758385;18
"1432";32;19;14;119.6084873;18
"1433";32;20;2;128.8678987;18
"1434";33;20;1;159.9726215;18
"1435";33;19;13;162.2888433;18
"1436";34;20;9;182.2696783;18
"1437";35;19;13;221.7385352;18
"1438";35;18;17;199.5318275;18
"1439";37;19;14;162.0561259;18
"1440";37;21;4;126.6830938;18
"1441";38;21;4;128.1149897;18
"1442";39;21;8;126.3764545;18
"1443";40;20;2;214.6639288;18
"1444";41;19;14;155.9370294;18
"1445";41;20;4;195.1950719;18
"1446";42;19;12;214.3162218;18
"1447";42;20;13;113.4592745;18
"1448";44;20;5;199.578371;18
"1449";46;20;10;154.8008214;18
"1450";46;20;5;209.9712526;18
"1451";48;19;10;282.1765914;18
"1452";48;20;10;227.4195756;18
"1453";48;19;13;231.8110883;18
"1454";49;18;15;293.8973306;18
"1455";50;20;12;149.522245;18
"1456";52;21;4;135.3538672;18
"1457";52;21;6;175.156742;18
"1458";53;20;0;226.5708419;18
"1459";53;19;11;255.118412;18
"1460";53;19;13;216.1724846;18
"1461";53;20;2;221.9685147;18
"1462";53;20;7;219.9370294;18
"1463";54;21;0;169.5304586;18
"1464";55;20;7;202.0041068;18
"1465";56;20;3;188.366872;18
"1466";57;18;15;323.3456537;18
"1467";58;20;0;233.5331964;18
"1468";58;21;0;191.0609172;18
"1469";58;21;1;173.431896;18
"1470";58;19;10;214.3244353;18
"1471";58;20;6;211.028063;18
"1472";58;20;8;217.9767283;18
"1473";59;19;11;174.844627;18
"1474";59;20;2;208.1013005;18
"1475";59;19;8;285.4948665;18
"1476";59;19;9;240.2245038;18
"1477";60;21;0;210.4969199;18
"1478";60;21;6;176.4134155;18
"1479";61;19;0;254.9678303;18
"1480";61;20;0;270.7132101;18
"1481";61;20;9;209.3196441;18
"1482";62;18;10;289.8398357;18
"1483";62;19;4;178.5434634;18
"1484";62;19;5;169.4893908;18
"1485";63;20;1;213.8069815;18
"1486";64;18;0;422.1930185;18
"1487";64;20;6;195.8110883;18
"1488";65;21;3;161.8781656;18
"1489";67;18;5;233.5331964;18
"1490";67;18;7;213.5496235;18
"1491";68;18;6;247.6632444;18
"1492";23;19;10;91.93155373;17
"1493";25;18;17;134.4832307;17
"1494";26;19;2;170.7077344;17
"1495";26;20;5;101.5523614;17
"1496";28;19;0;157.357974;17
"1497";29;18;16;177.1088296;17
"1498";30;19;0;231.6386037;17
"1499";30;21;7;85.37713895;17
"1500";30;20;8;150.0232717;17
"1501";31;20;12;97.34976044;17
"1502";31;20;7;197.5195072;17
"1503";32;20;7;195.687885;17
"1504";33;19;11;270.3627652;17
"1505";34;20;12;141.3963039;17
"1506";35;20;1;175.1868583;17
"1507";35;20;12;139.4880219;17
"1508";36;18;16;267.4414784;17
"1509";37;20;8;225.0787132;17
"1510";38;18;17;240.7748118;17
"1511";38;20;4;242.9021218;17
"1512";41;21;12;88.41615332;17
"1513";42;20;3;188.9965777;17
"1514";43;20;0;201.0294319;17
"1515";43;21;7;107.8466804;17
"1516";43;20;8;188.6817248;17
"1517";44;20;9;170.8309377;17
"1518";47;18;18;220.312115;17
"1519";47;20;6;242.0232717;17
"1520";48;21;3;122.7789185;17
"1521";48;20;4;274.4914442;17
