"rr";"rr2";"age";"age2";"tenure";"slack";"abol";"seasonal";"head";"married";"dkids";"dykids";"smsa";"nwhite";"yridspl";"school12";"male";"statemb";"stateur";"y"
0,496063;0,2460785;40;160;1;0;0;0;1;0;1;0;1;1;6;0;0;125;5,6;0
0,4975124;0,2475186;46;211,6;5;0;0;0;0;1;0;0;1;1;1;0;0;125;8,5;1
0,4768519;0,2273877;53;280,9;26;1;0;0;1;1;0;0;1;0;2;0;1;191;8,2;1
0,305668;0,0934329;22;48,4;3;1;0;0;0;0;0;0;1;0;9;1;1;184;5,7;1
0,3107639;0,0965742;28;78,4;10;1;0;0;0;1;0;0;1;0;9;0;1;217;6,2;1
0,1918506;0,0368066;36;129,6;13;0;1;0;1;1;1;0;1;0;5;1;1;115;11,7;1
0,2608025;0,0680179;27;72,9;1;1;0;0;1;1;1;1;0;0;2;0;1;156;6;1
0,4177215;0,1744913;30;90;1;0;0;0;1;1;0;0;1;0;1;0;1;136;9,4;1
0,4088398;0,16715;49;240,1;6;1;0;0;1;1;0;0;1;0;9;0;1;180;5,1;1
0,5;0,25;44;193,6;8;1;0;0;1;1;0;0;1;0;10;1;1;225;7,3;0
0,5185185;0,2688614;25;62,5;2;1;0;0;0;0;0;0;0;1;4;0;0;140;9,5;1
0,3928571;0,1543367;55;302,5;15;0;1;0;0;1;0;0;1;1;5;0;0;166;6,7;1
0,3164557;0,1001442;25;62,5;2;1;0;0;1;0;0;0;0;0;6;1;1;158;8,9;1
0,3536;0,125033;37;136,9;1;1;0;0;1;1;1;1;1;0;8;1;1;255;4;1
0,469657;0,2205777;34;115,6;1;1;0;0;1;1;0;0;0;1;10;0;1;225;6,2;1
0,4934037;0,2434472;26;67,6;2;1;0;0;1;1;1;1;0;0;6;0;1;197;7,6;1
0,0947752;0,0089823;39;152,1;5;1;0;0;0;0;0;0;1;0;9;0;1;190;5,6;1
0,3133047;0,0981598;22;48,4;1;1;0;0;0;0;1;0;0;0;3;0;1;141;4,3;0
0,4178404;0,1745906;29;84,1;2;0;0;0;1;1;1;1;1;0;6;0;1;130;6,6;0
0,5023041;0,2523094;55;302,5;3;0;0;0;0;1;0;0;0;0;3;0;0;136;8,9;1
0,5;0,25;26;67,6;1;0;0;1;1;0;1;0;1;1;4;0;0;125;6,8;1
0,3312236;0,1097091;38;144,4;3;0;0;0;1;1;1;0;0;0;10;0;1;199;7,4;1
0,5209581;0,2713973;21;44,1;1;0;0;0;0;0;0;0;1;0;1;0;1;190;10,3;1
0,5033113;0,2533222;30;90;3;0;0;0;0;0;0;0;1;0;5;0;0;175;5,7;1
0,5209125;0,2713498;26;67,6;2;0;1;0;1;0;0;0;1;0;9;0;1;225;4,4;1
0,5;0,25;46;211,6;4;0;0;0;0;1;0;0;1;0;4;0;0;165;5,3;0
0,34;0,1156;32;102,4;7;1;0;0;1;1;1;0;1;0;4;0;1;204;8,8;1
0,3932203;0,1546222;39;152,1;15;0;0;0;1;1;1;0;1;0;5;0;1;166;6,7;1
0,4980237;0,2480276;35;122,5;7;0;0;0;0;1;0;0;1;0;10;0;0;196;6,4;1
0,46;0,2116;45;202,5;7;1;0;0;1;1;1;0;0;0;4;0;1;115;10,3;1
0,4251781;0,1807764;21;44,1;2;1;0;0;1;1;1;1;0;0;2;0;1;166;9,2;1
0,4126506;0,1702805;24;57,6;3;1;0;0;1;0;0;0;1;0;6;0;1;145;5,5;1
0,4014085;0,1611288;22;48,4;3;1;0;0;1;1;1;1;1;1;6;0;1;120;7,8;0
0,5198556;0,2702499;26;67,6;1;0;0;0;0;0;0;0;1;0;10;0;0;198;5,8;0
0,5;0,25;36;129,6;6;1;0;0;0;0;0;0;1;0;4;0;1;180;6,5;1
0,2683333;0,0720028;48;230,4;5;0;0;0;1;1;0;0;1;0;4;0;1;161;9;0
0,5232068;0,2737453;23;52,9;3;1;0;0;0;1;1;1;1;0;10;0;0;276;9,2;0
0,1781818;0,0317488;55;302,5;14;1;0;0;1;1;0;0;1;0;4;0;1;196;3,9;1
0,2939068;0,0863812;38;144,4;9;1;0;0;1;1;1;1;1;0;1;0;1;147;12,3;1
0,5012658;0,2512674;28;78,4;6;1;0;0;0;0;0;0;1;0;10;0;1;282;9;1
0,4159132;0,1729838;43;184,9;2;1;0;0;0;0;0;0;1;0;10;0;1;291;6,6;1
0,448;0,200704;26;67,6;5;1;0;0;1;1;1;0;1;0;4;0;1;224;8;1
0,5;0,25;28;78,4;1;1;0;0;1;1;1;0;1;1;7;0;0;204;3,6;1
0,5888889;0,3467901;26;67,6;3;0;0;0;1;1;1;1;0;0;2;0;1;105;9,9;1
0,2372159;0,0562714;38;144,4;11;0;0;0;1;0;0;0;1;0;3;0;1;161;9,1;1
0,3869654;0,1497422;26;67,6;1;0;0;0;0;0;0;0;1;0;5;1;1;194;6,3;0
0,5;0,25;30;90;3;1;0;0;1;1;1;0;0;0;8;0;1;200;5,6;0
0,4144737;0,1717884;38;144,4;6;0;0;0;1;1;1;1;0;0;8;0;1;145;7,8;0
0,519337;0,2697109;30;90;7;1;0;0;1;1;1;1;0;0;3;1;1;223;15;1
0,3420593;0,1170046;41;168,1;1;0;0;0;1;1;1;0;1;0;7;0;1;216;3;1
0,5204082;0,2708246;28;78,4;1;0;0;0;1;1;1;1;1;0;5;0;1;166;6;0
0,5201794;0,2705866;32;102,4;16;0;0;1;1;1;1;0;1;1;1;0;1;190;10,3;0
0,48;0,2304;22;48,4;4;1;0;0;0;0;1;0;0;0;4;0;1;161;9;0
0,4981949;0,2481982;39;152,1;3;1;0;0;1;0;1;0;1;0;10;0;0;260;7,2;1
0,5189003;0,2692575;37;136,9;5;1;0;0;1;1;0;0;1;0;7;0;1;225;9,9;1
0,33;0,1089;31;96,1;1;1;0;0;0;0;0;0;0;0;7;0;0;181;6,8;0
0,4642857;0,2155612;24;57,6;2;1;0;0;1;1;1;1;0;0;10;0;1;198;5,8;1
0,489011;0,2391317;21;44,1;1;1;0;0;0;0;1;0;1;0;7;0;1;176;6,8;0
0,29;0,0841;32;102,4;1;1;0;0;1;1;1;1;1;1;7;0;1;96;5,3;1
0,4686567;0,2196391;22;48,4;1;0;0;0;0;0;0;0;0;0;1;0;0;150;10;0
0,4324895;0,1870471;34;115,6;2;1;0;0;1;1;0;0;1;0;10;0;1;260;7,2;1
0,461326;0,2128216;36;129,6;5;0;0;0;1;1;1;1;1;1;3;1;1;161;9,1;0
0,5;0,25;45;202,5;6;1;0;0;0;1;0;0;1;1;10;0;0;196;6,4;0
0,3940887;0,1553059;40;160;7;0;0;0;0;1;1;0;0;0;8;0;0;155;5,1;1
0,5;0,25;60;360;23;1;0;0;1;1;0;0;0;0;7;0;1;204;7,7;1
0,4976959;0,2477012;51;260,1;2;1;0;0;0;1;0;0;0;0;8;0;0;193;5,1;1
0,4976959;0,2477012;59;348,1;2;1;0;0;1;1;0;0;0;0;8;0;1;193;5,1;1
0,520202;0,2706102;30;90;6;1;0;0;1;1;1;1;1;0;10;0;1;224;6,6;1
0,5205128;0,2709336;37;136,9;13;0;0;0;0;1;1;0;1;0;1;0;0;194;14,4;1
0,461794;0,2132537;58;336,4;21;0;0;0;1;1;1;0;1;1;1;0;1;125;8,5;1
0,5147059;0,2649222;38;144,4;13;1;0;0;1;0;0;0;1;0;4;0;1;175;5;1
0,1954436;0,0381982;51;260,1;3;1;0;0;1;1;0;0;1;0;5;1;1;166;6,7;1
0,3256785;0,1060665;31;96,1;6;0;1;0;1;0;0;0;1;0;1;1;1;140;12,9;1
0,3958333;0,156684;24;57,6;1;0;0;0;1;1;1;1;1;0;9;0;1;190;5,6;1
0,5022026;0,2522075;20;40;4;1;0;0;1;0;0;0;1;0;7;0;0;200;5;0
0,5394737;0,2910319;20;40;1;0;1;0;0;1;1;1;0;0;6;1;0;126;4,9;0
0,5022421;0,2522472;35;122,5;6;1;0;0;1;1;1;1;1;0;1;1;1;148;11,7;1
0,42;0,1764;22;48,4;4;0;0;0;0;1;1;1;0;0;4;0;0;120;8;1
0,4183007;0,1749754;27;72,9;2;1;0;0;1;0;0;0;1;0;2;0;1;178;11,2;1
0,5549451;0,307964;53;280,9;1;0;0;0;1;1;0;0;0;0;7;1;1;204;4,8;1
0,2014652;0,0405882;35;122,5;12;0;0;0;1;0;0;0;0;0;7;0;1;181;6,8;0
0,44;0,1936;50;250;6;1;0;0;1;1;0;0;1;0;4;0;1;198;6;0
0,2740964;0,0751288;35;122,5;12;0;0;0;1;1;1;0;1;1;6;1;1;96;6,4;1
0,5;0,25;31;96,1;4;1;0;0;0;1;1;0;1;0;7;0;0;157;6;0
0,408971;0,1672573;60;360;27;0;0;0;1;1;0;0;1;0;10;0;1;196;6,4;1
0,115;0,013225;38;144,4;6;0;0;0;1;1;0;0;0;1;4;0;1;115;10,3;1
0,4316547;0,1863257;33;108,9;5;0;0;0;1;1;1;1;1;0;5;1;1;183;4;1
0,3930818;0,1545133;28;78,4;2;1;0;0;1;0;0;0;0;0;7;1;1;166;5,3;0
0,4962963;0,24631;49;240,1;3;0;0;0;0;1;0;0;1;0;3;0;0;118;7,1;1
0,5529412;0,305744;25;62,5;3;0;0;0;1;1;1;1;0;0;7;0;1;204;4,8;0
0,5115741;0,2617081;27;72,9;6;1;0;0;1;1;0;0;0;0;2;0;1;205;11,8;1
0,2043956;0,0417776;45;202,5;15;1;0;0;1;0;0;0;1;0;7;0;0;204;4,8;1
0,4915254;0,2415972;31;96,1;1;0;0;0;1;0;1;0;1;0;10;1;0;206;7,1;1
0,5;0,25;52;270,4;1;1;0;0;1;0;0;0;1;0;2;1;0;166;9,2;1
0,375;0,140625;21;44,1;1;0;0;1;1;0;0;0;1;0;4;0;1;150;6,8;0
0,3925;0,1540563;27;72,9;2;1;0;0;0;1;0;0;1;0;2;0;1;166;9,7;1
0,4956522;0,2456711;43;184,9;1;0;0;0;0;1;0;0;1;0;10;1;0;206;7,1;0
0,3759259;0,1413203;32;102,4;7;0;0;0;1;1;1;0;1;0;5;1;1;207;3,8;0
0,4484412;0,2010995;52;270,4;31;0;1;0;1;1;0;0;1;0;6;1;1;197;7,4;0
0,5486487;0,3010153;37;136,9;16;0;0;0;1;1;1;0;1;0;4;0;1;203;5,7;1
0,48;0,2304;34;115,6;2;0;0;0;1;1;1;0;0;0;4;1;1;161;9;0
0,3235294;0,1046713;25;62,5;1;0;0;0;1;1;0;0;1;0;5;0;1;146;4,7;1
0,3266667;0,1067111;56;313,6;27;0;0;0;1;1;1;0;1;0;4;0;1;196;7,2;0
0,520202;0,2706102;35;122,5;2;1;0;0;1;1;1;0;0;0;10;1;1;224;6,6;1
0,5953757;0,3544722;42;176,4;6;1;0;0;1;0;1;0;1;0;4;0;0;206;5,9;0
0,5253732;0,276017;36;129,6;5;0;0;0;1;1;1;0;0;0;1;1;1;158;11,4;0
0,2769726;0,0767138;35;122,5;10;0;0;0;0;0;0;0;1;0;3;1;1;166;7,8;1
0,4118812;0,1696461;34;115,6;3;0;1;0;1;1;1;1;1;0;7;0;1;229;7,6;1
0,519403;0,2697794;36;129,6;15;0;0;0;1;1;1;1;0;0;1;0;1;194;14,4;1
0,5185185;0,2688614;21;44,1;2;0;0;0;0;0;1;1;1;0;2;0;1;168;8;1
0,3942857;0,1554612;24;57,6;3;1;0;0;0;0;0;0;1;0;4;1;1;166;7,2;1
0,5977011;0,3572466;21;44,1;1;0;0;0;1;1;0;0;1;0;4;0;1;203;5,7;0
0,5182186;0,2685505;55;302,5;16;1;0;0;0;1;0;0;1;0;9;0;0;245;8,3;1
0,5;0,25;38;144,4;6;0;0;0;1;0;1;1;1;1;6;0;0;175;5,3;0
0,4530387;0,205244;23;52,9;1;0;0;0;1;0;0;0;1;0;9;0;1;199;6,2;0
0,4965517;0,2465636;34;115,6;1;0;0;0;0;1;1;1;1;0;3;0;0;150;6,3;0
0,5666667;0,3211111;38;144,4;2;1;0;0;1;1;1;0;1;0;4;1;1;204;8,8;1
0,5202703;0,2706812;37;136,9;2;1;0;0;1;1;1;0;1;1;8;0;1;181;7,9;0
0,51875;0,2691016;22;48,4;1;0;1;0;1;1;1;1;1;1;4;0;1;205;11,5;1
0,489011;0,2391317;40;160;9;0;0;1;1;1;1;0;1;0;7;0;1;181;6,8;1
0,4484305;0,2010899;28;78,4;2;1;0;0;1;0;0;0;0;0;1;0;1;90;14,6;0
0,4179105;0,1746491;30;90;2;1;0;0;1;0;1;0;1;0;1;0;1;136;9,4;1
0,5179856;0,2683091;52;270,4;27;0;0;0;0;0;0;0;0;0;5;0;0;232;6,8;0
0,2981928;0,0889189;47;220,9;24;0;1;0;1;1;1;0;1;0;10;0;1;251;10,5;1
0,2937853;0,0863098;53;280,9;5;1;0;0;1;1;0;0;1;0;9;0;1;190;5,6;1
0,5168539;0,267138;40;160;1;1;0;0;1;0;0;0;0;0;10;0;1;200;5,1;0
0,5194175;0,2697945;33;108,9;3;0;1;0;1;1;1;1;1;0;9;0;1;280;5,4;0
0,3052109;0,0931537;33;108,9;6;0;0;0;1;1;0;0;1;1;6;0;1;130;6,3;1
0,5;0,25;26;67,6;1;0;0;0;1;1;1;0;1;0;4;0;1;150;6,8;0
0,3205128;0,1027285;24;57,6;2;1;0;0;0;0;0;0;0;1;1;0;1;90;14,6;1
0,3204819;0,1027087;52;270,4;9;1;0;0;0;0;0;0;0;0;10;0;1;168;7,2;1
0,5179856;0,2683091;31;96,1;1;1;0;0;1;1;1;1;1;0;3;0;1;182;5,9;0
0,5189874;0,2693479;26;67,6;2;1;0;0;1;1;1;1;1;0;10;0;1;224;6,6;0
0,48;0,2304;32;102,4;1;1;0;0;1;1;1;1;0;0;4;0;1;161;9;1
0,4979592;0,2479634;36;129,6;3;1;0;0;1;0;1;1;1;1;10;0;0;270;6,7;1
0,4717949;0,2225904;44;193,6;1;0;0;0;0;1;1;0;0;0;1;0;0;165;5,2;1
0,3607595;0,1301474;44;193,6;13;1;0;0;1;1;1;1;0;0;10;0;1;144;2,7;0
0,5253732;0,276017;31;96,1;1;0;0;0;1;1;1;1;1;0;1;0;1;182;14,3;1
0,23;0,0529;49;240,1;7;1;0;0;1;1;0;0;0;0;4;0;1;115;10,3;1
0,3815029;0,1455445;43;184,9;9;0;0;0;1;0;0;0;1;1;7;0;0;145;5,8;1
0,3215686;0,1034064;39;152,1;18;1;0;0;1;1;1;0;0;0;1;0;1;147;12,3;1
0,5211267;0,2715731;30;90;10;1;0;0;1;1;1;1;0;1;10;0;1;224;6,6;1
0,2600897;0,0676467;32;102,4;3;0;0;0;1;1;1;1;0;0;1;1;1;156;6,3;1
0,1752988;0,0307297;42;176,4;1;0;1;0;1;1;1;0;1;0;1;1;1;158;11,4;1
0,5217391;0,2722117;30;90;3;0;0;0;0;1;1;1;0;0;2;0;0;115;7,5;1
0,5026455;0,2526525;52;270,4;5;1;0;0;1;0;0;0;0;0;9;0;0;184;5,7;1
0,5182186;0,2685505;59;348,1;1;1;0;0;1;1;0;0;1;0;9;0;1;280;5,4;1
0,344894;0,1189519;20;40;2;0;0;1;0;0;1;1;1;0;2;0;1;166;9,7;0
0,4895833;0,2396919;59;348,1;4;0;0;0;1;0;0;0;1;0;9;0;1;199;6,2;1
0,5;0,25;31;96,1;2;1;0;0;1;1;1;1;0;0;4;0;1;196;7,2;1
0,3142857;0,0987755;29;84,1;4;0;1;0;1;1;0;0;1;0;7;0;1;157;6;0
0,5202312;0,2706405;31;96,1;4;0;0;0;0;0;0;0;1;0;2;0;1;168;8;0
0,4050388;0,1640564;28;78,4;5;1;0;0;1;1;1;1;1;0;5;0;1;213;7,4;1
0,3408072;0,1161495;30;90;10;0;0;0;0;0;0;0;1;0;1;0;1;136;9,4;1
0,2413793;0,058264;39;152,1;9;0;0;0;1;1;1;0;1;0;5;1;1;193;6;1
0,5186567;0,2690048;34;115,6;3;1;0;0;1;1;1;1;1;0;9;0;1;217;6,2;1
0,5;0,25;36;129,6;2;0;0;0;1;0;1;0;1;0;8;0;0;169;5,5;0
0,2566667;0,0658778;58;336,4;16;0;1;0;1;1;0;0;0;0;4;0;1;154;8,7;1
0,501529;0,2515314;23;52,9;2;0;0;1;1;1;0;0;1;0;7;0;1;250;4;1
0,5770751;0,3330157;56;313,6;3;0;0;0;0;1;0;0;0;0;3;0;0;141;4,3;1
0,6021506;0,3625853;31;96,1;4;0;0;0;1;1;0;0;0;0;1;0;1;176;8,5;0
0,5;0,25;56;313,6;3;0;0;0;0;1;0;0;0;0;9;0;0;252;5,1;0
0,5180723;0,2683989;61;372,1;2;1;0;0;0;1;0;0;1;0;3;0;0;182;5,9;1
0,4615385;0,2130177;29;84,1;7;1;0;0;0;0;0;0;1;1;4;0;1;150;5,6;1
0,3893805;0,1516172;24;57,6;1;0;0;0;0;0;1;0;1;0;8;0;1;166;5,1;0
0,301282;0,0907709;55;302,5;13;0;0;0;1;0;0;0;1;1;1;0;0;84;11,6;1
0,2604341;0,0678259;42;176,4;3;0;0;1;0;0;0;0;1;1;8;0;1;180;5,1;1
0,5887446;0,3466202;26;67,6;1;1;0;0;0;0;0;0;0;0;9;1;1;180;5,1;1
0,2;0,04;54;291,6;8;0;0;0;1;1;0;0;1;0;4;0;1;180;6,5;0
0,4981949;0,2481982;21;44,1;3;1;0;0;0;0;1;0;0;0;10;0;1;282;9;1
0,3944444;0,1555864;34;115,6;1;1;0;0;1;0;0;0;1;0;4;0;1;166;7,2;1
0,3133333;0,0981778;26;67,6;2;0;0;1;0;0;0;0;1;0;4;0;1;188;9,7;1
0,5;0,25;20;40;1;1;0;0;1;1;1;1;1;0;8;0;1;200;5,6;1
0,4716981;0,2224991;44;193,6;1;1;0;0;0;1;1;0;1;0;1;0;0;90;12,4;0
0,5189874;0,2693479;29;84,1;2;1;0;0;0;0;0;0;1;0;10;0;1;224;6,6;0
0,5189874;0,2693479;36;129,6;1;1;0;0;1;0;0;0;1;0;10;0;1;291;6,9;0
0,4936709;0,2437109;39;152,1;1;1;0;0;1;1;1;0;1;0;10;1;1;247;6;1
0,4981949;0,2481982;25;62,5;1;0;0;0;1;1;1;1;0;0;10;0;1;206;6,1;1
0,3671642;0,1348095;38;144,4;1;1;0;0;0;1;1;0;1;0;1;0;0;110;11,9;1
0,4969697;0,2469789;25;62,5;1;0;0;0;0;0;0;0;1;0;9;1;0;200;5,9;1
0,4394619;0,1931268;41;168,1;1;1;0;0;1;1;1;0;0;0;1;0;1;176;8,5;1
0,5201794;0,2705866;36;129,6;2;1;0;0;0;1;1;0;1;0;1;0;0;176;4,6;1
0,5;0,25;22;48,4;2;1;0;0;0;1;1;1;1;0;4;0;0;186;5,9;1
0,4765625;0,2271118;51;260,1;1;0;0;0;1;0;0;0;1;1;5;0;0;161;8,1;0
0,4978903;0,2478947;33;108,9;2;1;0;0;1;0;0;0;1;1;6;0;1;180;4,9;1
0,3438155;0,1182091;42;176,4;7;0;0;0;1;1;1;0;1;0;9;1;1;199;6,2;1
0,2815884;0,079292;43;184,9;23;0;0;0;1;1;1;0;1;0;1;0;1;140;12,9;1
0,3670886;0,134754;46;211,6;9;1;0;0;0;1;0;0;0;0;6;1;0;184;4,5;1
0,3920335;0,1536903;33;108,9;3;1;0;0;0;1;0;0;1;1;6;1;0;197;8,2;1
0,3636364;0,1322314;22;48,4;3;1;0;0;1;0;1;1;1;0;8;0;1;156;3,5;1
0,5;0,25;35;122,5;2;1;0;0;1;1;1;0;0;0;10;1;1;206;6,1;0
0,4150198;0,1722414;30;90;1;1;0;0;1;0;1;1;1;0;10;1;0;168;7,2;1
0,3706564;0,1373861;35;122,5;4;1;0;0;1;1;1;0;1;0;3;0;1;185;7;0
0,4145199;0,1718268;23;52,9;3;1;0;0;1;1;1;1;1;0;10;0;1;224;6,6;0
0,3909774;0,1528634;22;48,4;3;1;0;0;0;0;0;0;1;0;6;0;1;166;5,8;0
0,3493976;0,1220787;25;62,5;2;1;0;0;0;0;0;0;0;0;10;0;1;220;7,3;1
0,4166667;0,1736111;22;48,4;2;0;0;0;1;0;0;0;1;0;2;0;1;125;8,6;1
0,4816326;0,23197;27;72,9;3;1;0;0;0;0;0;0;1;1;5;0;1;161;8,1;1
0,5026455;0,2526525;47;220,9;8;0;0;0;1;1;0;0;1;0;4;0;1;167;5,4;1
0,5;0,25;25;62,5;1;1;0;0;1;1;1;1;1;0;4;0;1;196;3,9;1
0,5;0,25;28;78,4;3;0;0;0;1;1;1;1;0;1;2;0;1;118;5,4;1
0,519685;0,2700725;46;211,6;1;0;0;0;0;1;0;0;1;0;6;0;0;203;8,4;0
0,191358;0,0366179;35;122,5;2;1;0;0;1;1;1;0;0;0;2;0;1;115;7,5;1
0,4889868;0,2391081;31;96,1;3;0;1;0;1;0;0;0;0;0;7;1;0;181;6,8;0
0,4229692;0,1789029;46;211,6;1;1;0;0;1;1;1;1;0;0;1;0;1;135;6,3;0
0,4;0,16;47;220,9;1;1;0;0;0;1;0;0;1;0;8;0;0;183;4,3;1
0,4981685;0,2481719;36;129,6;1;1;0;0;1;0;0;0;1;0;7;0;1;250;4;0
0,3623482;0,1312962;31;96,1;1;1;0;0;1;1;1;1;1;0;9;1;1;217;6,2;0
0,5180723;0,2683989;30;90;6;1;0;0;1;1;1;1;0;0;6;0;1;198;8,6;1
0,5034965;0,2535087;52;270,4;12;1;0;0;1;0;0;0;0;1;8;0;0;228;3,5;1
0,4911504;0,2412288;28;78,4;2;0;0;0;1;1;1;1;0;0;9;1;1;199;6,2;0
0,5;0,25;26;67,6;3;1;0;0;0;0;0;0;1;1;10;0;1;220;7,3;0
0,3410494;0,1163147;44;193,6;2;0;0;0;1;0;0;0;1;0;2;0;1;205;11,8;1
0,3351852;0,1123491;36;129,6;4;0;0;0;1;1;1;0;1;0;2;1;1;168;8;0
0,5225225;0,2730298;52;270,4;16;0;0;0;1;1;0;0;1;0;9;0;1;217;6,2;0
0,5201794;0,2705866;22;48,4;1;0;0;0;0;0;0;0;1;0;1;0;1;138;7,2;0
0,389002;0,1513226;32;102,4;8;0;1;0;1;1;1;1;1;0;5;0;1;195;4,3;1
0,4538653;0,2059938;27;72,9;1;1;0;0;1;1;1;1;1;0;1;0;1;163;12,1;1
0,3713592;0,1379077;52;270,4;6;1;0;0;1;1;0;0;0;0;9;0;1;186;5,8;1
0,5012658;0,2512674;45;202,5;15;1;0;0;1;1;1;1;1;0;10;1;1;260;7,2;0
0,245;0,060025;43;184,9;20;1;0;0;1;0;0;0;0;0;4;0;1;147;8,9;0
0,5;0,25;35;122,5;2;0;0;0;1;1;1;1;1;0;9;0;1;200;5,9;1
0,3659491;0,1339188;52;270,4;27;0;0;0;0;0;0;0;1;0;6;0;1;197;8,2;1
0,4893617;0,2394749;38;144,4;16;0;0;0;0;1;1;0;1;1;9;0;0;199;6,2;1
0,5189874;0,2693479;34;115,6;1;0;0;0;0;1;1;0;0;0;10;0;0;197;6,7;1
0,5202312;0,2706405;21;44,1;2;1;0;0;1;0;0;0;1;0;9;1;0;280;5,4;1
0,4885496;0,2386807;31;96,1;4;1;0;0;0;0;0;0;1;0;5;0;0;196;7;1
0,5026455;0,2526525;48;230,4;5;0;1;0;1;0;0;0;1;0;6;0;1;175;5,3;1
0,5173913;0,2676938;42;176,4;3;0;0;0;0;1;0;0;1;1;9;1;1;217;6,2;1
0,5024155;0,2524213;27;72,9;1;1;0;0;0;0;0;0;1;1;3;0;1;150;6,3;0
0,2639485;0,0696688;45;202,5;15;0;0;0;1;1;1;0;0;0;5;0;1;125;6,2;1
0,298153;0,0888952;27;72,9;4;1;0;0;1;1;1;1;0;0;6;0;1;239;5,4;1
0,3885017;0,1509336;44;193,6;14;0;1;0;0;1;1;0;1;0;10;0;1;282;9;1
0,5;0,25;53;280,9;15;1;0;0;1;0;0;0;1;0;10;0;0;245;5,8;1
0,5;0,25;29;84,1;1;0;1;0;1;0;0;0;1;0;8;1;0;193;5,1;0
0,4909747;0,2410562;40;160;5;0;0;0;1;1;1;0;1;0;9;0;1;199;6,2;1
0,4859438;0,2361413;52;270,4;4;0;0;0;0;0;0;0;1;0;3;0;1;197;11,2;1
0,1951515;0,0380841;33;108,9;13;1;0;0;1;0;0;0;0;0;4;1;1;161;9;1
0,4208494;0,1771142;27;72,9;5;0;0;0;1;1;1;1;0;0;2;0;1;110;11,5;1
0,539394;0,2909459;46;211,6;1;0;0;0;1;1;0;0;0;0;4;0;1;120;5,5;1
0,5222222;0,272716;60;360;14;0;0;0;0;0;0;0;0;0;8;0;1;239;2,6;1
0,52;0,2704;55;302,5;3;1;0;0;1;1;0;0;1;0;4;0;1;205;11,5;0
0,59;0,3481;38;144,4;3;1;0;0;1;1;1;0;1;0;4;0;1;139;5,4;0
0,5208333;0,2712674;33;108,9;1;0;0;0;0;1;1;1;1;0;4;0;0;189;7;0
0,519802;0,2701941;46;211,6;4;1;0;0;1;1;1;0;0;0;2;0;1;168;8;1
0,3933333;0,1547111;20;40;1;1;0;0;0;0;1;1;1;0;4;0;1;166;7,2;0
0,3793103;0,1438763;54;291,6;22;0;0;0;0;1;0;0;1;0;6;0;0;197;8,2;0
0,5197133;0,2701019;38;144,4;9;1;0;0;1;1;1;0;1;0;1;0;1;190;10,3;1
0,4009217;0,1607382;31;96,1;6;0;0;0;1;1;1;1;1;0;8;0;1;200;5,6;0
0,2527174;0,0638661;44;193,6;15;0;0;0;1;1;0;0;0;0;5;0;1;189;8,9;0
0,332;0,110224;54;291,6;2;1;0;0;1;1;1;0;1;0;4;0;1;166;7,2;1
0,5;0,25;55;302,5;30;0;0;0;0;1;1;0;1;0;5;0;1;175;5,7;1
0,3919598;0,1536325;27;72,9;3;0;1;0;0;0;0;0;1;0;2;0;0;166;9,7;1
0,5;0,25;39;152,1;5;1;0;0;1;1;1;0;0;0;4;0;1;196;7,2;0
0,48;0,2304;20;40;1;1;0;0;0;0;0;0;1;0;4;0;1;161;9;1
0,5182927;0,2686273;51;260,1;14;0;0;0;0;0;0;0;1;0;9;0;0;280;5,4;1
0,2073991;0,0430144;31;96,1;3;1;0;0;1;1;1;0;0;0;1;0;1;166;7,6;0
0,5;0,25;39;152,1;5;0;1;0;1;1;1;1;0;0;4;0;1;167;5,4;1
0,4285714;0,1836735;26;67,6;2;1;0;0;0;0;0;0;1;0;4;0;1;120;6,4;1
0,5864662;0,3439426;26;67,6;1;0;0;0;0;1;1;0;1;0;6;0;1;152;4,4;0
0,4450867;0,1981022;39;152,1;2;1;0;0;1;1;1;0;1;0;8;0;1;266;4,5;1
0,4154676;0,1726133;30;90;8;1;0;0;1;0;0;0;1;0;9;0;1;280;5,4;1
0,3218806;0,1036071;52;270,4;2;0;1;0;1;1;0;0;1;0;10;1;1;225;7,3;1
0,5206612;0,2710881;31;96,1;8;0;0;0;1;1;1;1;1;0;5;1;1;232;6,8;1
0,4212963;0,1774906;22;48,4;2;1;0;0;1;1;0;0;0;0;2;0;1;110;11,5;1
0,3862745;0,149208;32;102,4;3;0;0;0;1;0;0;0;1;0;4;1;1;197;7,1;0
0,5225225;0,2730298;57;324,9;9;0;0;0;0;0;0;0;1;0;9;0;1;217;6,2;1
0,2163743;0,0468178;61;372,1;9;0;0;0;0;0;0;0;0;0;9;1;1;225;5,1;0
0,3707572;0,1374609;33;108,9;2;0;1;0;0;0;0;0;1;0;6;0;1;150;2,5;1
0,5025907;0,2525974;52;270,4;5;0;1;0;0;1;0;0;1;0;9;0;0;236;4,1;1
0,2367223;0,0560374;45;202,5;2;0;0;0;1;1;0;0;1;0;9;1;1;190;5,6;0
0,3785047;0,1432658;53;280,9;3;1;0;0;1;1;0;0;0;0;9;0;1;197;5,6;1
0,4183674;0,1750312;44;193,6;8;1;0;0;1;1;1;0;1;0;10;1;1;260;7,2;1
